Date and Time;Trend Age;Inoculation Age;I: Air Act.;I: O2 Act.;I: CO2 Act.;I: TempV;I: TempJ;I: DOamp;I: pH;I: Level 1;I: Stirr Act.;I: Torque;I: Balance1;I: Vol. Pump A1;I: Vol. Pump A2;I: Vol. Pump A3;I: Vol. Pump A4;I: Vol. CO2 Act.;I: Vol. O2 Act.;I: Vol. Air Act.;SP Temperature;SP Oxygen;SP pH;SP Foam;SP Level;O: Air Setp.;O: O2 Setp.;O: CO2 Setp.;O: N2;O: Heat;O: Cool;O: PumpTh;O: Stirr Setp.;O: Pump A1;O: Pump A2;O: Pump A3;O: Pump A4;O: Headspace 
Mon Apr 26 02:57:52 2021;297.5;0;10.0119;34.3758;-0.574055;33;34.6;31.3392;7.19162;0;190;0.160901;0;165.119;29.8713;3.68077;1932.14;7025.08;399.67;126796;33;30;7;0;0;10;34.2803;0;0;2.61587;0;1;190;0;0;0;0;0
Mon Apr 26 03:27:52 2021;298;0;10.0088;41.0356;-0.565598;33;34.7;29.5568;7.18853;0;190;0.160954;0;165.119;29.8713;3.68077;1932.14;7040.55;402.024;126856;33;30;7;0;0;10;41.0208;0;0;2.86872;0;1;190;0;0;0;0;0
Mon Apr 26 03:57:52 2021;298.5;0;9.91348;41.8598;-0.589951;33;34.6;30.1155;7.1991;0;190;0.161161;0;165.119;29.8713;3.68077;1932.14;7048.18;404.44;126916;33;30;7;0;0;10;41.8966;0;0;3.01872;0;1;190;0;0;0;0;0
Mon Apr 26 04:27:52 2021;299;0;10.0336;40.0004;-0.597634;33;34.7;30.3893;7.19959;0;190;0.160248;0;165.119;29.8713;3.68077;1932.14;7061.77;406.829;126976;33;30;7;0;0;10;40.0074;0;0;2.86872;0;1;190;0;0;0;0;0
Mon Apr 26 04:57:52 2021;299.5;0;10.0116;44.0942;-0.609825;33;34.6;30.4344;7.19619;0;190;0.160413;0;165.119;29.8713;3.68077;1932.14;7076.6;409.346;127036;33;30;7;0;0;10;44.0981;0;0;3.01872;0;1;190;0;0;0;0;0
Mon Apr 26 05:27:52 2021;300;0;9.9438;40.0484;-0.626099;33;34.6;30.5299;7.19853;0;190;0.160358;0;165.119;29.8713;3.68077;1932.14;7089.59;411.776;127096;33;30;7;0;0;10;40.0764;0;0;3.01872;0;1;190;0;0;0;0;0
Mon Apr 26 05:57:52 2021;300.5;0;9.99207;40.488;-0.605183;33;34.7;29.459;7.1948;0;190;0.160062;0;165.119;29.8713;3.68077;1932.14;7104.01;414.174;127156;33;30;7;0;0;10;40.4924;0;0;2.86872;0;1;190;0;0;0;0;0
Mon Apr 26 06:27:52 2021;301;0;9.98628;39.6453;-0.621807;33;34.7;30.1697;7.19342;0;190;0.161586;0;165.119;29.8713;3.68077;1932.14;7118.64;416.607;127216;33;30;7;0;0;10;39.6322;0;0;2.86872;0;1;190;0;0;0;0;0
Mon Apr 26 06:57:52 2021;301.5;0;10.0134;38.7366;-0.589323;33;34.6;29.8443;7.18936;0;190;0.161976;0;165.119;29.8713;3.68077;1932.14;7133.87;418.97;127276;33;30;7;0;0;10;38.748;0;0;2.86872;0;1;190;0;0;0;0;0
Mon Apr 26 07:27:52 2021;302;0;9.99622;34.7701;-0.554198;33;34.7;31.4168;7.19699;0;190;0.161229;0;165.119;29.8713;3.68077;1932.14;7148.1;421.412;127336;33;30;7;0;0;10;33.9686;0;0;2.86872;0;1;190;0;0;0;0;0
Mon Apr 26 07:57:52 2021;302.5;0;10.0008;39.7788;-0.587741;33;34.5;30.6434;7.19726;0;190;0.162417;0;165.119;29.8713;3.68077;1932.14;7155.82;423.804;127396;33;30;7;0;0;10;39.7907;0;0;3.01872;0;1;190;0;0;0;0;0
Mon Apr 26 08:27:52 2021;303;0;10.0078;40.6343;-0.583119;33;34.5;30.5158;7.18833;0;190;0.162622;0;165.119;29.8713;3.68077;1932.14;7175.38;426.364;127456;33;30;7;0;0;10;40.622;0;0;3.01872;0;1;190;0;0;0;0;0
Mon Apr 26 08:57:52 2021;303.5;0;10.0158;48.3617;-0.615628;33;34.4;28.8102;7.19861;0;190;0.162712;0;165.119;29.8713;3.68077;1932.14;7183.1;428.862;127516;33;30;7;0;0;10;48.1002;0;0;3.01872;0;1;190;0;0;0;0;0
Mon Apr 26 09:27:52 2021;304;0;10.0318;41.0634;-0.600543;33;34.6;30.7093;7.1975;0;190;0.162762;0;165.119;29.8713;3.68077;1932.14;7197.13;431.319;127576;33;30;7;0;0;10;41.0742;0;0;3.02059;0;1;190;0;0;0;0;0
Mon Apr 26 09:57:52 2021;304.5;0;10.0017;39.952;-0.61253;33;34.7;29.9658;7.19594;0;190;0.162416;0;165.119;29.8713;3.68077;1932.14;7210.73;433.768;127636;33;30;7;0;0;10;39.9522;0;0;3.07011;0;1;190;0;0;0;0;0
Mon Apr 26 10:27:52 2021;305;0;10.0076;39.96;-0.622118;33;34.5;29.8514;7.19154;0;190;0.162306;0;165.119;29.8713;3.68077;1932.14;7225.55;436.165;127696;33;30;7;0;0;10;39.9522;0;0;2.92011;0;1;190;0;0;0;0;0
Mon Apr 26 10:57:52 2021;305.5;0;9.97417;41.6012;-0.637484;33;34.7;29.2543;7.1911;0;190;0.161998;0;165.119;29.8713;3.68077;1932.14;7239.21;438.597;127756;33;30;7;0;0;10;41.6539;0;0;2.92011;0;1;190;0;0;0;0;0
Mon Apr 26 11:27:52 2021;306;0;9.96568;38.2435;-0.628151;33;34.7;29.8685;7.19055;0;190;0.167252;0;165.119;29.8713;3.68077;1943.02;7253.93;440.954;127816;33;30;7;0;0;10;38.2092;0;0;2.6954;0;1;190;0;0;0;0;0
Mon Apr 26 11:57:52 2021;306.5;0;10.0196;36.6777;-0.642592;33;34.7;30.781;7.19997;0;190;0.166349;0;165.119;29.8713;3.68077;1943.02;7261.55;443.285;127876;33;30;7;0;0;10;36.6528;0;0;2.38058;0;1;190;0;0;0;0;0
Mon Apr 26 12:27:52 2021;307;0;9.98775;40.6384;-0.632821;33;34.6;30.8087;7.19842;0;190;0.165912;0;165.119;29.8713;3.68077;1943.02;7274.99;445.606;127936;33;30;7;0;0;10;40.6384;0;0;2.39184;0;1;190;0;0;0;0;0
Mon Apr 26 12:57:52 2021;307.5;0;9.9878;33.6659;-0.591962;33;34.5;31.0849;7.19062;0;190;0.166134;0;165.119;29.8713;3.68077;1943.02;7291.01;447.879;127996;33;30;7;0;0;10;33.5167;0;0;2.13181;0;1;190;0;0;0;0;0
Mon Apr 26 13:27:52 2021;308;0;10.0271;43.3291;-0.586039;33;34.6;28.9217;7.18645;0;190;0.165307;0;165.119;29.8713;3.68077;1943.02;7305.75;450.095;128056;33;30;7;0;0;10;43.5821;0;0;2.36408;0;1;190;0;0;0;0;0
Mon Apr 26 13:57:52 2021;308.5;0;-0.705617;-0.0105962;-0.60537;24;32.4;-0.0118185;7.17227;0;0;0;0;165.119;570.293;3.68077;1943.02;7305.75;450.428;128064;33;30;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mon Apr 26 14:27:52 2021;309;0;-0.715516;-0.000979503;-0.615447;23.4;30.6;-0.0141848;7.54214;0;0;0;0;165.119;570.293;3.68077;1943.02;7305.75;450.428;128064;33;30;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mon Apr 26 14:57:52 2021;309.5;0;-0.677232;0.00035974;-0.576292;23.6;29.2;-0.00762765;7.88592;0;0;0;0;165.119;570.293;3.68077;1943.02;7305.75;450.428;128064;33;30;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mon Apr 26 15:27:52 2021;310;0;-0.706151;-0.000182706;-0.609793;23.3;28.2;-0.0107117;8.21272;0;0;0;0;165.119;570.293;3.68077;1943.02;7305.75;450.428;128064;33;30;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mon Apr 26 15:57:52 2021;310.5;0;-0.713959;-0.00500248;-0.605923;23.3;27.4;-0.00660007;8.51723;0;0;0;0;165.119;570.293;3.68077;1943.02;7305.75;450.428;128064;33;30;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mon Apr 26 16:27:52 2021;311;0;-0.716629;-0.00330707;-0.594006;23.6;26.7;-0.0089443;8.81679;0;0;0;0;165.119;570.293;3.68077;1943.02;7305.75;450.428;128064;33;30;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mon Apr 26 16:57:52 2021;311.5;0;-0.713386;-0.000944791;-0.613676;23.7;26.3;-0.00708167;9.11546;0;0;0;0;165.119;570.293;3.68077;1943.02;7305.75;450.428;128064;33;30;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mon Apr 26 17:27:52 2021;312;0;-0.708548;-0.00567172;-0.60633;23.2;25.9;-0.00773707;9.41387;0;0;0;0;165.119;570.293;3.68077;1943.02;7305.75;450.428;128064;33;30;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mon Apr 26 17:57:52 2021;312.5;0;-0.690414;-0.003277;-0.612802;23.3;25.6;-0.00494013;9.69987;0;0;0;0;165.119;570.293;3.68077;1943.02;7305.75;450.428;128064;33;30;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mon Apr 26 18:27:52 2021;313;0;-0.691216;-0.0163999;-0.616787;23.8;25.5;-0.00383883;9.97598;0;0;0;0;165.119;570.293;3.68077;1943.02;7305.75;450.428;128064;33;30;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mon Apr 26 18:57:52 2021;313.5;0;-0.724126;-0.00750416;-0.6293;23.3;25.4;-0.002278;10.2665;0;0;0;0;165.119;570.293;3.68077;1943.02;7305.75;450.428;128064;33;30;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mon Apr 26 19:27:52 2021;314;0;-0.697108;0.00100822;-0.633006;23.2;25.3;-0.00348226;10.5383;0;0;0;0;165.119;570.293;3.68077;1943.02;7305.75;450.428;128064;33;30;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mon Apr 26 19:57:52 2021;314.5;0;-0.723117;-0.00205734;-0.620103;23.2;25.2;-0.0134445;10.81;0;0;0;0;165.119;570.293;3.68077;1943.02;7305.75;450.428;128064;33;30;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mon Apr 26 20:27:52 2021;315;0;-0.719827;-0.00702492;-0.61459;23.5;25.1;-0.00827236;11.0675;0;0;0;0;165.119;570.293;3.68077;1943.02;7305.75;450.428;128064;33;30;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mon Apr 26 20:57:52 2021;315.5;0;-0.698898;-0.000796464;-0.600884;23.7;25.1;-0.00820338;11.3136;0;0;0;0;165.119;570.293;3.68077;1943.02;7305.75;450.428;128064;33;30;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mon Apr 26 21:27:52 2021;316;0;-0.692756;0.000648181;-0.611503;23.3;25;-0.00250379;11.5753;0;0;0;0;165.119;570.293;3.68077;1943.02;7305.75;450.428;128064;33;30;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mon Apr 26 21:57:52 2021;316.5;0;-0.734477;-0.000255212;-0.60587;23.2;25;-0.00959798;11.8338;0;0;0;0;165.119;570.293;3.68077;1943.02;7305.75;450.428;128064;33;30;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mon Apr 26 22:27:52 2021;317;0;-0.691973;-0.00490156;-0.627612;23.5;25;-0.00896958;12.0644;0;0;0;0;165.119;570.293;3.68077;1943.02;7305.75;450.428;128064;33;30;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mon Apr 26 22:57:52 2021;317.5;0;-0.70765;-0.000891173;-0.621336;23.2;25;-0.00343214;12.3141;0;0;0;0;165.119;570.293;3.68077;1943.02;7305.75;450.428;128064;33;30;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mon Apr 26 23:27:52 2021;318;0;-0.708756;-0.000246885;-0.601111;23.9;25;-0.0071219;12.5374;0;0;0;0;165.119;570.293;3.68077;1943.02;7305.75;450.428;128064;33;30;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mon Apr 26 23:57:52 2021;318.5;0;-0.691835;-0.00234456;-0.617967;23.3;25;-0.00981226;12.7819;0;0;0;0;165.119;570.293;3.68077;1943.02;7305.75;450.428;128064;33;30;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tue Apr 27 00:27:52 2021;319;0;-0.715517;-0.0127898;-0.602595;23.8;24.9;-0.000288506;13.0047;0;0;0;0;165.119;570.293;3.68077;1943.02;7305.75;450.428;128064;33;30;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tue Apr 27 00:57:52 2021;319.5;0;-0.701384;-0.000495757;-0.623173;23.3;24.9;-0.00942037;13.2422;0;0;0;0;165.119;570.293;3.68077;1943.02;7305.75;450.428;128064;33;30;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tue Apr 27 01:27:52 2021;320;0;-0.714535;-0.00103329;-0.594899;23.8;25;-0.0106899;13.4615;0;0;0;0;165.119;570.293;3.68077;1943.02;7305.75;450.428;128064;33;30;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tue Apr 27 01:57:52 2021;320.5;0;-0.707971;-0.0033312;-0.596992;23.3;24.9;-0.00862176;13.6906;0;0;0;0;165.119;570.293;3.68077;1943.02;7305.75;450.428;128064;33;30;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tue Apr 27 02:27:52 2021;321;0;-0.71824;-1.42827e-05;-0.612402;23.7;24.9;-0.00904247;13.9003;0;0;0;0;165.119;570.293;3.68077;1943.02;7305.75;450.428;128064;33;30;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tue Apr 27 02:57:52 2021;321.5;0;-0.71302;-0.000532856;-0.596904;23.3;24.9;-0.00633825;14;0;0;0;0;165.119;570.293;3.68077;1943.02;7305.75;450.428;128064;33;30;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tue Apr 27 03:27:52 2021;322;0;-0.706265;-0.000816232;-0.594882;23.7;24.9;-0.00382461;14;0;0;0;0;165.119;570.293;3.68077;1943.02;7305.75;450.428;128064;33;30;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tue Apr 27 03:57:52 2021;322.5;0;-0.683892;-0.00220169;-0.606934;23.2;24.9;-0.0036402;14;0;0;0;0;165.119;570.293;3.68077;1943.02;7305.75;450.428;128064;33;30;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tue Apr 27 04:27:52 2021;323;0;-0.730206;-4.30167e-05;-0.591527;23.7;24.9;-0.00461546;14;0;0;0;0;165.119;570.293;3.68077;1943.02;7305.75;450.428;128064;33;30;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tue Apr 27 04:57:52 2021;323.5;0;-0.710534;-0.000863293;-0.617613;23.3;24.9;-0.00917428;14;0;0;0;0;165.119;570.293;3.68077;1943.02;7305.75;450.428;128064;33;30;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tue Apr 27 05:27:52 2021;324;0;-0.706029;-0.018592;-0.584969;23.7;25;-0.00899358;14;0;0;0;0;165.119;570.293;3.68077;1943.02;7305.75;450.428;128064;33;30;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tue Apr 27 05:57:52 2021;324.5;0;-0.696417;-0.0055809;-0.612338;23;24.9;-0.00635534;14;0;0;0;0;165.119;570.293;3.68077;1943.02;7305.75;450.428;128064;33;30;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tue Apr 27 06:27:52 2021;325;0;-0.709096;-0.000799616;-0.601109;23.5;24.9;-0.00807008;14;0;0;0;0;165.119;570.293;3.68077;1943.02;7305.75;450.428;128064;33;30;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tue Apr 27 06:57:52 2021;325.5;0;-0.736124;-0.0199824;-0.622627;23.8;24.9;-0.0120703;14;0;0;0;0;165.119;570.293;3.68077;1943.02;7305.75;450.428;128064;33;30;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tue Apr 27 07:27:52 2021;326;0;-0.696054;-0.0111485;-0.615377;23.1;24.9;-0.00758568;14;0;0;0;0;165.119;570.293;3.68077;1943.02;7305.75;450.428;128064;33;30;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tue Apr 27 07:57:52 2021;326.5;0;-0.713755;-0.00852494;-0.604506;23.6;24.9;-0.00918323;14;0;0;0;0;165.119;570.293;3.68077;1943.02;7305.75;450.428;128064;33;30;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tue Apr 27 08:27:52 2021;327;0;-0.721115;-0.00702653;-0.617096;23.3;24.9;-0.00766113;14;0;0;0;0;165.119;570.293;3.68077;1943.02;7305.75;450.428;128064;33;30;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tue Apr 27 08:57:52 2021;327.5;0;-0.702376;-0.00786161;-0.600935;23.2;24.9;-0.00761712;14;0;0;0;0;165.119;570.293;3.68077;1943.02;7305.75;450.428;128064;33;30;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tue Apr 27 09:27:52 2021;328;0;-0.711965;-0.0011605;-0.598596;23.7;24.9;-0.0101542;14;0;0;0;0;165.119;570.293;3.68077;1943.02;7305.75;450.428;128064;33;30;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tue Apr 27 09:57:52 2021;328.5;0;-0.69499;-0.000396242;-0.602998;23.6;24.9;-0.00928094;14;0;0;0;0;165.119;570.293;3.68077;1943.02;7305.75;450.428;128064;33;30;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tue Apr 27 10:19:51 2021;328.866;0;-0.713815;-0.0137472;-0.622243;23.8;24.9;-0.00854164;14;0;0;0;0;165.119;570.293;3.68077;1943.02;7305.75;450.428;128064;33;30;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
