Drug Name,Generic Name,Brand Name,Company Name,Therapy Area,Indication,Development Stage,Drug Geography
ABL-001,,,Elpiscience Biopharma Ltd,Oncology, Bile Duct Cancer (Cholangiocarcinoma) ; Colorectal Cancer; Gastric Cancer; Metastatic Biliary Tract Cancer; Metastatic Colorectal Cancer; Non-Small Cell Lung Cancer; Ovarian Cancer; Pancreatic Cancer,Phase II,China
ABL-001,,,Compass Therapeutics Inc,Oncology, Extrahepatic Bile Duct Cancer; Gallbladder Cancer; Metastatic Biliary Tract Cancer; Metastatic Colorectal Cancer,Phase I,Global
ABL-001,,,Compass Therapeutics Inc,Oncology, Bile Duct Cancer (Cholangiocarcinoma) ; Gallbladder Cancer,IND/CTA Filed,United States
ABL-001,,,Elpiscience Biopharma Ltd,Oncology, Endometrial Cancer,IND/CTA Filed,China
AC-701,,,TWi Biotechnology Inc,Dermatology, Rosacea; Skin Rash,Phase II,Taiwan
AG-73305,,,Allgenesis Biotherapeutics Inc,Metabolic Disorders, Diabetic Macular Edema,Phase II,United States
AG-73305,,,Allgenesis Biotherapeutics Inc,Ophthalmology, Retinal Vein Occlusion; Wet (Neovascular / Exudative) Macular Degeneration,Preclinical,United States
AG-73305,,,AffaMed Therapeutics US Inc,Ophthalmology, Wet (Neovascular / Exudative) Macular Degeneration,Preclinical,China
AG-73305,,,AffaMed Therapeutics US Inc,Metabolic Disorders, Diabetic Macular Edema,Preclinical,Asia-Pacific
AG-73305,,,AffaMed Therapeutics US Inc,Ophthalmology, Retinal Vein Occlusion,Preclinical,South Korea
AK-109,,,Akeso Inc,Oncology, Adenocarcinoma Of The Gastroesophageal Junction; Gastric Cancer; Metastatic Colorectal Cancer; Metastatic Hepatocellular Carcinoma (HCC); Non-Small Cell Lung Cancer; Solid Tumor,Phase II,China
AK-109,,,Akeso Inc,Oncology, Lung Cancer; Rectal Cancer,Inactive,China
axitinib,axitinib,,Clearside BioMedical Inc,Ophthalmology, Choroidal Neovascularization; Wet (Neovascular / Exudative) Macular Degeneration,Phase II,United States
AXT-107,,,AsclepiX Therapeutics Inc,Ophthalmology, Macular Edema; Wet (Neovascular / Exudative) Macular Degeneration,Phase II,United States
AXT-107,,,AsclepiX Therapeutics Inc,Metabolic Disorders, Diabetic Macular Edema,Phase II,United States
AXT-107,,,AsclepiX Therapeutics Inc,Ophthalmology, Choroidal Neovascularization,Phase II,Global
AXT-107,,,AsclepiX Therapeutics Inc,Ophthalmology, Retinal Vein Occlusion,Preclinical,United States
AZD-8601,,,Moderna Inc,Metabolic Disorders, Type 2 Diabetes,Phase II,EU
AZD-8601,,,Moderna Inc,Cardiovascular, Congestive Heart Failure (Heart Failure); Myocardial Ischemia,Inactive,EU
BAT-5906,,,Bio-Thera Solutions Ltd,Metabolic Disorders, Diabetic Macular Edema; Diabetic Retinal Dysplasia,Phase II,China
BAT-5906,,,Bio-Thera Solutions Ltd,Ophthalmology, Wet (Neovascular / Exudative) Macular Degeneration,Phase II,China
BI-836880,,,Boehringer Ingelheim International GmbH,Oncology, Adenocarcinoma Of The Gastroesophageal Junction; Endometrial Cancer; Metastatic Colorectal Cancer; Solid Tumor,Phase II,Global
BI-836880,,,Boehringer Ingelheim International GmbH,Oncology, Hypopharyngeal Cancer; Laryngeal Cancer; Non-Small Cell Lung Cancer; Oral Cavity (Mouth) Cancer; Oropharyngeal Cancer,Phase I,Global
BI-836880,,,Boehringer Ingelheim International GmbH,Oncology, Solid Tumor,Phase I,Japan
BI-836880,,,Boehringer Ingelheim International GmbH,Oncology, Anal Cancer,Inactive,Global
BI-836880,,,Boehringer Ingelheim International GmbH,Ophthalmology, Choroidal Neovascularization; Wet (Neovascular / Exudative) Macular Degeneration,Inactive,Global
Carboxyamidotriazole Orotate,,Pravitinib,Tactical Therapeutics Inc,Oncology, Glioblastoma Multiforme (GBM); Malignant Glioma,Phase II,United States
Carboxyamidotriazole Orotate,,,Tactical Therapeutics Inc,Oncology, Head And Neck Cancer; Metastatic Colorectal Cancer; Non-Small Cell Lung Cancer,Phase I,Global
Carboxyamidotriazole Orotate,,Pravitinib,Tactical Therapeutics Inc,Oncology, Metastatic Melanoma; Prostate Cancer,Preclinical,Global
Carboxyamidotriazole Orotate,,Pravitinib,Tactical Therapeutics Inc,Oncology, Colon Carcinoma; Leiomyosarcoma; Ovarian Cancer; Renal Cell Carcinoma; Small-Cell Lung Cancer; Squamous Non-Small Cell Lung Carcinoma; Synovial Sarcoma,Inactive,Global
Carboxyamidotriazole Orotate,,,Tactical Therapeutics Inc,Ophthalmology, Age Related Macular Degeneration,Inactive,Global
cediranib maleate + olaparib,cediranib maleate + olaparib,,AstraZeneca Plc,Oncology, Ovarian Cancer,Phase II,EU
cediranib maleate + olaparib,cediranib maleate + olaparib,,AstraZeneca Plc,Oncology, Cervical Cancer,Phase II,Global
cediranib maleate + olaparib,cediranib maleate + olaparib,,AstraZeneca Plc,Oncology, Ovarian Cancer,Inactive,Japan
cediranib maleate + olaparib,cediranib maleate + olaparib,,AstraZeneca Plc,Oncology, Endometrial Cancer; Fallopian Tube Cancer; Ovarian Cancer; Peritoneal Cancer,Discontinued,Global
cediranib maleate + olaparib,cediranib maleate + olaparib,,AstraZeneca Plc,Oncology, Epithelial Ovarian Cancer,Discontinued,United States
CEND-1,,,Cend Therapeutics Inc,Oncology, Metastatic Colorectal Cancer,Phase II,Global
CEND-1,,,Qilu Pharmaceutical Co Ltd,Oncology, Pancreatic Ductal Adenocarcinoma,Phase II,China
CEND-1,,,Cend Therapeutics Inc,Oncology, Pancreatic Ductal Adenocarcinoma,Phase II,Australia; United States
CEND-1,,,Cend Therapeutics Inc,Oncology, Triple-Negative Breast Cancer (TNBC),Preclinical,China
CEND-1,,,Cend Therapeutics Inc,Oncology, Breast Cancer; Gastric Cancer,Preclinical,Global
CEND-1,,,Cend Therapeutics Inc,Oncology, Breast Cancer; Glioblastoma Multiforme (GBM); Hepatocellular Carcinoma; Non-Small Cell Lung Cancer; Ovarian Cancer; Prostate Cancer,Inactive,Global
CEP-11981,,,Teva Pharmaceutical Industries Ltd,Oncology," Adenocarcinoma; Metastatic Hormone Refractory (Castration Resistant, Androgen-Independent) Prostate Cancer",Phase II,Global
CEP-11981,,,Teva Pharmaceutical Industries Ltd,Oncology, Solid Tumor; Transitional Cell Carcinoma (Urothelial Cell Carcinoma),Inactive,Global
CSL-346,,,CSL Ltd,Metabolic Disorders, Diabetic Nephropathy; Lipid Disorders,Phase II,Global
CSL-346,,,CSL Ltd,Oncology, Breast Cancer,Inactive,Global
CSL-346,,,CSL Ltd,Ophthalmology,,Inactive,Global
D-4517,,,Ashvattha Therapeutics LLC,Ophthalmology, Wet (Neovascular / Exudative) Macular Degeneration,Phase II,Global
D-4517,,,Ashvattha Therapeutics LLC,Metabolic Disorders, Diabetic Macular Edema,Phase II,Global
D-4517,,,Ashvattha Therapeutics LLC,Ophthalmology, Wet (Neovascular / Exudative) Macular Degeneration,Preclinical,Global
D-4517,,,Ashvattha Therapeutics LLC,Non Malignant Disorders, Plexiform Neurofibroma,Preclinical,Global
dimesna,dimesna [INN],Tavocept,Lantern Pharma Inc,Oncology, Non-Small Cell Lung Cancer,Phase II,Global
dimesna,dimesna [INN],,Lantern Pharma Inc,Oncology, Lung Adenocarcinoma; Non-Small Cell Lung Cancer,Phase II,Global
dimesna,dimesna [INN],,BioNumerik Pharmaceuticals Inc (Inactive),Central Nervous System, Neurotoxicity Syndromes,Inactive,Global
dimesna,dimesna [INN],Tavocept,BioNumerik Pharmaceuticals Inc (Inactive),Oncology, Lung Adenocarcinoma; Solid Tumor,Inactive,Global
dimesna,dimesna [INN],Tavocept,BioNumerik Pharmaceuticals Inc (Inactive),Oncology, Metastatic Breast Cancer,Inactive,Japan; United States
dimesna,dimesna [INN],,BioNumerik Pharmaceuticals Inc (Inactive),Oncology, Lung Adenocarcinoma,Inactive,Global
dimesna,dimesna [INN],Tavocept,BioNumerik Pharmaceuticals Inc (Inactive),Oncology, Non-Small Cell Lung Cancer,Inactive,EU; Japan; United States
EG-011,,,Trizell Ltd,Cardiovascular, Refractory Angina,Phase II,EU
EG-011,,,Trizell Ltd,Cardiovascular, Critical Limb Ischemia; Myocardial Infarction,Inactive,Global
encoberminogene rezmadenovec,encoberminogene rezmadenovec,,XyloCor Therapeutics Inc,Cardiovascular, Coronary Artery Disease (CAD) (Ischemic Heart Disease),Phase II,Global
encoberminogene rezmadenovec,encoberminogene rezmadenovec,,XyloCor Therapeutics Inc,Cardiovascular, Refractory Angina,Phase II,Global; United States
EXN-407,,,Exonate Ltd,Metabolic Disorders, Diabetic Macular Edema,Phase II,Global
EXN-407,,,Exonate Ltd,Ophthalmology, Wet (Neovascular / Exudative) Macular Degeneration,Preclinical,Global
galunisertib monohydrate,galunisertib monohydrate,,Eli Lilly and Co,Oncology," Glioblastoma Multiforme (GBM); Metastatic Adenocarcinoma of The Pancreas; Metastatic Colorectal Cancer; Metastatic Hormone Refractory (Castration Resistant, Androgen-Independent) Prostate Cancer; Non-Small Cell Lung Cancer; Rectal Cancer",Phase II,Global
galunisertib monohydrate,galunisertib monohydrate,,Eli Lilly and Co,Oncology, Recurrent Glioblastoma Multiforme (GBM),Phase II,EU; United States
galunisertib monohydrate,galunisertib monohydrate,,Eli Lilly and Co,Oncology, Hepatocellular Carcinoma,Phase II,EU; Global; United States
galunisertib monohydrate,galunisertib monohydrate,,Eli Lilly and Co,Oncology, Fallopian Tube Cancer; Ovarian Cancer; Peritoneal Cancer; Sarcomas; Uterine Cancer,Phase I,Global
galunisertib monohydrate,galunisertib monohydrate,,Eli Lilly and Co,Oncology, Hepatocellular Carcinoma,Inactive,Japan
galunisertib monohydrate,galunisertib monohydrate,,Eli Lilly and Co,Oncology, Malignant Glioma,Inactive,EU; United States
galunisertib monohydrate,galunisertib monohydrate,,Eli Lilly and Co,Oncology, Metastatic Breast Cancer; Metastatic Uveal Melanoma; Myelodysplastic Syndrome,Inactive,Global
HB-0021,,,Huabo Biopharm (Shanghai) Co Ltd,Metabolic Disorders, Diabetic Macular Edema,Phase II,China
HB-0021,,,Huabo Biopharm (Shanghai) Co Ltd,Oncology, Solid Tumor,Phase II,China
HB-0021,,,Huabo Biopharm (Shanghai) Co Ltd,Ophthalmology, Wet (Neovascular / Exudative) Macular Degeneration,Phase II,Global
HB-0021,,,Huabo Biopharm (Shanghai) Co Ltd,Oncology, Bladder Cancer; Cervical Cancer; Endometrial Cancer; Fallopian Tube Cancer; Gallbladder Cancer; Gastric Cancer; Head And Neck Cancer; Lung Cancer; Metastatic Bile Duct Cancer; Metastatic Ovarian Cancer; Metastatic Pancreatic Cancer; Nasopharyngeal Cancer; Peritoneal Cancer,Phase I,China
HB-0021,,,Huabo Biopharm (Shanghai) Co Ltd,Oncology, Extrahepatic Bile Duct Cancer,Phase I,Global
HB-0021,,,Huabo Biopharm (Shanghai) Co Ltd,Oncology, Breast Cancer; Colorectal Cancer,Inactive,Global
hVEGF-26104,,,Pepscan Therapeutics BV,Oncology, Metastatic Colorectal Cancer; Solid Tumor,Phase II,Global
IBI-302,,,Innovent Biologics Inc,Ophthalmology, Wet (Neovascular / Exudative) Macular Degeneration,Phase II,China
IBI-302,,,Innovent Biologics Inc,Ophthalmology, Unspecified Ophthalmological Disorders,Preclinical,China
IBI-302,,,Innovent Biologics Inc,Metabolic Disorders, Diabetic Macular Edema,Preclinical,Global
IBI-302,,,Innovent Biologics Inc,Oncology, Solid Tumor,Inactive,Global
IBI-302,,,Innovent Biologics Inc,Metabolic Disorders,,Inactive,Global
ICON-1,,hI-con1,Iconic Therapeutics Inc,Ophthalmology, Choroidal Neovascularization; Wet (Neovascular / Exudative) Macular Degeneration,Phase II,Global
ICON-1,,hI-con1,Iconic Therapeutics Inc,Oncology, Adenocarcinoma; Melanoma; Ovarian Cancer; Prostate Cancer,Inactive,Global
ICON-1,,,Iconic Therapeutics Inc,Oncology, Uveal Melanoma,Inactive,Global
ilorasertib,ilorasertib,,AbbVie Inc,Oncology, Solid Tumor,Phase II,Global
ilorasertib,ilorasertib,,AbbVie Inc,Oncology," Acute Lymphocytic Leukemia (ALL, Acute Lymphoblastic Leukemia); B-Cell Chronic Lymphocytic Leukemia; Chronic Myelocytic Leukemia (CML, Chronic Myeloid Leukemia); Myelodysplastic Syndrome; Refractory Acute Myeloid Leukemia",Inactive,Global
ilorasertib,ilorasertib,,AbbVie Inc,Oncology, Ovarian Cancer,Inactive,EU; United States
ilorasertib,ilorasertib,,AbbVie Inc,Oncology," Acute Myelocytic Leukemia (AML, Acute Myeloblastic Leukemia)",Inactive,EU; Global; United States
KH-903,,,Chengdu Kanghong Pharmaceuticals Group Co Ltd,Oncology, Adenocarcinoma Of The Gastroesophageal Junction; Gastric Cancer; Metastatic Colorectal Cancer,Phase II,Global
lazucirnon hydrochloride,lazucirnon hydrochloride,,Alkahest Inc,Central Nervous System, Parkinson's Disease,Phase II,Global
lazucirnon hydrochloride,lazucirnon hydrochloride,,Alkahest Inc,Dermatology, Bullous Pemphigoid,Phase II,Global
lazucirnon hydrochloride,lazucirnon hydrochloride,,Alkahest Inc,Immunology, Inflammation,Phase II,Global
lazucirnon hydrochloride,lazucirnon hydrochloride,,Alkahest Inc,Ophthalmology, Wet (Neovascular / Exudative) Macular Degeneration,Phase II,Global
lazucirnon hydrochloride,lazucirnon hydrochloride,,Alkahest Inc,Metabolic Disorders, Diabetic Retinopathy,Inactive,Global
LX-1101,,Lymfactin,Herantis Pharma Plc,Hematological Disorders, Lymphedema,Phase II,Finland; Sweden
MP-0250,,,Molecular Partners AG,Oncology, Refractory Multiple Myeloma; Relapsed Multiple Myeloma,Phase II,Global; United States
MP-0250,,,Molecular Partners AG,Oncology, Advanced Malignancy; Cervical Cancer; Colorectal Cancer; Gastric Cancer; Head And Neck Cancer; Kidney Cancer (Renal Cell Cancer); Liver Cancer; Lung Cancer; Nasopharyngeal Cancer; Pancreatic Cancer,Inactive,Global
MP-0250,,,Molecular Partners AG,Oncology, Non-Small Cell Lung Cancer,Discontinued,United States
MSB-0254,,,Transcenta Holding Ltd,Oncology, Solid Tumor,Phase II,China
MSB-0254,,,Transcenta Holding Ltd,Oncology, Hepatocellular Carcinoma; Neuroendocrine Cancer; Soft Tissue Sarcoma; Squamous Cell Carcinoma; Thymic Carcinoma,Phase I,China
navicixizumab,navicixizumab,,OncXerna Therapeutics Inc,Oncology, Adenocarcinoma Of The Gastroesophageal Junction; Epithelial Ovarian Cancer; Fallopian Tube Cancer; Gastric Cancer; Metastatic Colorectal Cancer; Peritoneal Cancer; Triple-Negative Breast Cancer (TNBC),Phase II,Global
navicixizumab,navicixizumab,,OncXerna Therapeutics Inc,Oncology, Breast Cancer; Endometrial Cancer; Pancreatic Cancer; Uterine Cancer,Phase I,Global
navicixizumab,navicixizumab,,OncXerna Therapeutics Inc,Oncology, Epithelial Ovarian Cancer; Fallopian Tube Cancer; Peritoneal Cancer,Phase I,United States
navicixizumab,navicixizumab,,OncXerna Therapeutics Inc,Oncology, Lung Cancer,Preclinical,Global
navicixizumab,navicixizumab,,OncoMed Pharmaceuticals Inc (Inactive),Oncology, Metastatic Colorectal Cancer,Discontinued,Global
NKT-2152,,,NiKang Therapeutics Inc,Oncology, Metastatic Renal Cell Carcinoma,Phase II,Global
NKT-2152,,,NiKang Therapeutics Inc,Oncology, Renal Cell Carcinoma,Phase I,Global
NKT-2152,,,NiKang Therapeutics Inc,Oncology, Hepatocellular Carcinoma,Preclinical,Global
olinvacimab,olinvacimab [INN],,PharmAbcine Inc,Oncology, Triple-Negative Breast Cancer (TNBC),Phase II,Global
olinvacimab,olinvacimab [INN],,PharmAbcine Inc,Oncology, Colorectal Cancer; Lung Cancer,Preclinical,Global
olinvacimab,olinvacimab [INN],,PharmAbcine Inc,Oncology, Recurrent Glioblastoma Multiforme (GBM),Inactive,United States
olinvacimab,olinvacimab [INN],,3SBio Inc,Oncology, Solid Tumor,Inactive,China
olinvacimab,olinvacimab [INN],,PharmAbcine Inc,Oncology, Gliosarcoma; Hepatocellular Carcinoma,Inactive,Global
palupiprant,,,Adlai Nortye Biopharma Co Ltd,Oncology, Rectal Cancer,Phase II,Global
palupiprant,,,Adlai Nortye Biopharma Co Ltd,Oncology, Cervical Cancer; Colorectal Cancer; Non-Small Cell Lung Cancer; Solid Tumor; Squamous Non-Small Cell Lung Cancer; Transitional Cell Carcinoma (Urothelial Cell Carcinoma); Triple-Negative Breast Cancer (TNBC),Phase I,Global
palupiprant,,,Adlai Nortye Biopharma Co Ltd,Oncology, Esophageal Cancer; Gastroesophageal (GE) Junction Carcinomas,Phase I,China
palupiprant,,,Eisai Co Ltd,Undisclosed, Unspecified,IND/CTA Filed,China
palupiprant,,,Eisai Co Ltd,Immunology, Rheumatoid Arthritis,Inactive,Global
palupiprant,,,Eisai Co Ltd,Oncology, Adenocarcinoma; Bladder Cancer; Cervical Cancer; Colorectal Cancer; Epithelial Ovarian Cancer; Head And Neck Cancer Squamous Cell Carcinoma; Hepatocellular Carcinoma; Non-Small Cell Lung Cancer; Pancreatic Cancer; Renal Cell Carcinoma; Triple-Negative Breast Cancer (TNBC),Discontinued,EU; United States
PAN-90806,,,PanOptica Inc,Ophthalmology, Wet (Neovascular / Exudative) Macular Degeneration,Phase II,EU; United States
PAN-90806,,,Zhaoke (Guangzhou) Ophthalmology Pharmaceutical Ltd,Ophthalmology, Wet (Neovascular / Exudative) Macular Degeneration,Preclinical,China; South Korea
PAN-90806,,,Zhaoke (Guangzhou) Ophthalmology Pharmaceutical Ltd,Metabolic Disorders, Diabetic Macular Edema,Preclinical,China; South Korea
PAN-90806,,,PanOptica Inc,Ophthalmology, Wet (Neovascular / Exudative) Macular Degeneration,Inactive,Global
PAN-90806,,,PanOptica Inc,Metabolic Disorders, Proliferative Diabetic Retinopathy (PDR),Inactive,Global
PBF-1129,,,Palo BioFarma SL,Central Nervous System, Pain,Phase II,Global
PBF-1129,,,Palo BioFarma SL,Respiratory, Idiopathic Pulmonary Fibrosis,Phase II,Global
PBF-1129,,,Palo BioFarma SL,Oncology, Non-Small Cell Lung Cancer; Squamous Non-Small Cell Lung Cancer,Phase I,United States
PBF-1129,,,Palo BioFarma SL,Oncology, Non-Small Cell Lung Cancer,Preclinical,Global
pixatimod,pixatimod [INN],,Zucero Therapeutics Ltd,Oncology, Melanoma; Metastatic Colorectal Cancer; Non-Small Cell Lung Cancer,Phase II,Global
pixatimod,pixatimod [INN],,Zucero Therapeutics Ltd,Oncology, Metastatic Adenocarcinoma of The Pancreas,Phase I,Global
pixatimod,pixatimod [INN],,Zucero Therapeutics Ltd,Oncology, Metastatic Colorectal Cancer; Metastatic Pancreatic Cancer; Solid Tumor,Phase I,Australia
pixatimod,pixatimod [INN],,Zucero Therapeutics Ltd,Infectious Disease, Dengue Fever,Preclinical,Global
pixatimod,pixatimod [INN],,Zucero Therapeutics Ltd,Infectious Disease, Coronavirus Disease 2019 (COVID-19),Preclinical,Australia
pixatimod,pixatimod [INN],,Zucero Therapeutics Ltd,Oncology, Solid Tumor,Inactive,Australia
PM-8002,,,Biotheus Inc,Oncology, Hepatocellular Carcinoma; Non-Small Cell Lung Cancer; Renal Cell Carcinoma; Solid Tumor,Phase II,China
PM-8002,,,Biotheus Inc,Oncology, Hepatocellular Carcinoma; Malignant Mesothelioma; Small-Cell Lung Cancer,Phase I,China
PM-8002,,,Biotheus Inc,Oncology, Triple-Negative Breast Cancer (TNBC),Preclinical,China
RBM-007,,,Ribomic Inc,Ophthalmology, Wet (Neovascular / Exudative) Macular Degeneration,Phase II,United States
RBM-007,,,Ribomic Inc,Musculoskeletal Disorders, Achondroplasia,Phase I,Japan
RBM-007,,,Ribomic Inc,Musculoskeletal Disorders, Bone Disorders; Osteoporosis,Preclinical,Global
RBM-007,,,Ribomic Inc,Oncology, Lung Cancer,Preclinical,Global
RBM-007,,,Ribomic Inc,Immunology, Rheumatoid Arthritis,Preclinical,Global
RBM-007,,,Ribomic Inc,Central Nervous System, Cancer Pain,Preclinical,Global
RBM-007,,,Ribomic Inc,Respiratory, Idiopathic Pulmonary Fibrosis,Preclinical,Global
RC-28,,,RemeGen Co Ltd,Ophthalmology, Choroidal Neovascularization; Wet (Neovascular / Exudative) Macular Degeneration,Phase II,China
RC-28,,,RemeGen Co Ltd,Metabolic Disorders, Diabetic Macular Edema; Non-Proliferative Diabetic Retinopathy (NPDR),Phase II,China
risuteganib,risuteganib,Luminate,Allegro Ophthalmics LLC,Ophthalmology, Dry (Atrophic) Macular Degeneration,Phase II,United States
risuteganib,risuteganib,Luminate,AffaMed Therapeutics US Inc,Ophthalmology, Dry (Atrophic) Macular Degeneration,Phase II,China
risuteganib,risuteganib,Luminate,AffaMed Therapeutics US Inc,Metabolic Disorders, Diabetic Macular Edema,Phase II,China
risuteganib,risuteganib,Luminate,Allegro Ophthalmics LLC,Metabolic Disorders, Diabetic Macular Edema,Phase II,Global
risuteganib,risuteganib,Luminate,Hanmi Pharmaceuticals Co Ltd,Metabolic Disorders, Diabetic Macular Edema,Phase II,South Korea
risuteganib,risuteganib,Luminate,AffaMed Therapeutics US Inc,Ophthalmology, Retinitis Pigmentosa (Retinitis),Phase I,China
